"vendor_id","product_count","rank"
"e4f0f243-ddb1-41bb-9fd3-6984084aa2b4","10","2"
"76bff8ab-c540-48b1-b5f1-4962c15c5aa9","10","2"
"a383c6ba-2614-4d11-85d4-7244b9ff36c8","10","2"
"e128207b-763f-4f3d-b6f7-df70f8328d05","10","2"
"62921727-02a5-45c2-812c-bdf97d106a12","10","2"
"c4184b39-857c-41f6-accb-c944775254b3","10","2"
"4bb927b6-5561-4bcd-a867-9002f26e7519","10","2"
"910fd6cd-92b1-4fa2-b204-099f36c0ac88","10","2"
"53dde6b6-febf-4497-a5c7-e7f1e8ea14fd","10","2"
"37f1a1ec-65a9-4eed-8241-aceaec101317","10","2"
"1dab9d4d-7e05-4a61-bbb6-f501da1e28f9","10","2"
"901b2ede-a006-4411-9836-5b0be6512e5e","10","2"
"30140b30-c65b-4e60-96dc-3483f35b012d","10","2"
"c1e638c2-aa39-47e1-baa7-5c3222135f4b","10","2"
"55e26721-be8d-4c86-897d-ad2e74790643","10","2"
"0c5d3e9f-0b24-4fb0-af93-a01583015c65","10","2"
"06f7f0d3-36b4-4d0b-8036-dae3d48dc2cd","10","2"
"adfd5e51-bd38-4424-a8cc-5e520e2a3f73","10","2"
"43efce0d-6bd0-4d20-8f75-f6633a3cf822","10","2"
"e48684f2-c3f9-4a75-830a-354f796b121d","10","2"
"85e43c2f-47da-4c91-bdb1-3b4b17aaed01","10","2"
"8eae7b79-850f-4db6-96fd-1ac4863ad39a","10","2"
"d4e4f07d-0ad0-4e11-be20-b5927673c97f","10","2"
"c0215668-40cc-4a0c-a07f-28b9b9c6d084","11","3"
"e6e83951-bd09-415a-a9c0-d5700c870b42","11","3"
"26861abe-79fc-483f-b266-36f721065427","11","3"
"54273c0c-3bff-4812-8668-3054ca88f389","11","3"
"976258ef-2cbe-4c9d-9988-7d3a7c9ae1e5","11","3"
"f7332e53-3299-4640-8240-430318a701ed","11","3"
"5bfa8760-f985-4143-94c7-24deb9c87697","11","3"
"36862223-54ce-47d7-8f3a-880db753c5d9","11","3"
"5ef21904-13f9-43c9-a6c5-7983d218badf","11","3"
"257c307a-ff88-4ffc-a982-d2564f62cb2e","11","3"
"8a0cef96-96df-4e88-9b90-dd1553f833b3","11","3"
"1dd8a462-effe-4c99-b812-33d2ff56f6c8","11","3"
"56a2a9d4-d1c8-4692-8882-bf7717e0b000","11","3"
"38b712c8-ed48-458d-aaa3-7dce700998ca","11","3"
"57c8877a-e3e7-43b8-a134-e99d9c0ab29f","11","3"
"e1fc45e7-35d3-4d59-bf7f-2dcd976d1734","11","3"
"ca96b8ec-7646-4bd9-97fc-3d28966221c6","11","3"
"95471d3a-f0f7-41d6-9b4c-7336ff759eb7","11","3"
"255ee21d-3052-40a6-8e0f-4c0ad09ade1f","11","3"
"493ef4a6-6b7f-4118-a07f-46b8da9d416f","11","3"
"eb37ebc7-f5de-4a70-b35a-4a022fad037a","11","3"
"e01fb9a5-7f55-48c6-8caf-4e3a5762012c","11","3"
"29da5902-649c-4a1c-814a-bb81167878bb","11","3"
"76b6b80a-b0a2-40a9-b531-ba080811ba78","11","3"
"5fd1b796-021a-4318-8ca3-03bb6aa7ba7f","11","3"
"a7bf30c7-52a4-47de-b31e-99fec417912f","11","3"
"3508771d-f876-4e67-a802-b42b93aedbef","11","3"
"7f84d1c2-9934-4a33-b3a9-8a066522157f","11","3"
"adbbb594-2efb-4b0b-85c7-bd51be3ce2d7","11","3"
"58a94936-d93b-4aa7-b09e-1f894a437838","11","3"
"06462c69-f4c8-46b9-9f1e-67b43b2d5c70","11","3"
"7841f053-8e2a-48a8-b1f8-79770c1221a9","11","3"
"b8dd6046-9d06-4b1f-a8e1-22703ba7ecba","11","3"
"627177d7-e822-4d51-b212-461b1a716f5d","11","3"
"71fd9558-9fdc-4860-abd1-ea6326ab8852","11","3"
"48dd490a-6029-431a-9ebe-a842bd175d5b","11","3"
"1dbe187c-d307-4304-a4f4-4eece1946c06","11","3"
"97389008-6c1f-47ef-9e06-5b81ed61549f","11","3"
"1a7ee617-7f99-4aae-be0b-d33c427d5eee","11","3"
"b90f889c-4f90-49c4-bd8d-834122844d41","11","3"
"e59a4e4b-4e03-43d0-9c5f-feeb6837a451","11","3"
"80328bd5-ab83-498d-b3d2-5d00cb142fcb","11","3"
"9b6b1e7d-25a2-416f-9e2f-2db466b3ade2","11","3"
"d1fed4a2-4ce3-4450-a9d6-bfe4b2b40442","11","3"
"c5bac0c3-f595-4d3b-b740-7d9377bdece3","11","3"
"6f6f0f19-319e-4058-aa82-4c95233c7a59","11","3"
"f411c975-3e0b-4ad0-a3b3-094307c0f6c5","11","3"
"dccc15fa-144b-4ce7-97d7-166a25427283","11","3"
"6eb6a839-7314-4462-bcc8-8fa16b396c2a","11","3"
"31bed9d6-ce2c-4460-9d7f-0ef97c04fefb","11","3"
"25886e15-bbb0-410c-bc3d-60ad53435121","11","3"
"9a3deaff-f27e-47ca-8e81-92c56c53c0c6","11","3"
"02b54f77-b4e9-42b1-a414-a4b2ce2cc8cb","11","3"
"7e9365a9-64c6-42c2-be2c-0b6fd105c219","11","3"
"42a8de05-ea89-4670-a907-b9a66fe4d175","11","3"
"33fd422b-93ff-463d-a8bc-172b283a4dc1","11","3"
"5e18d6f8-7c09-44d4-ade8-ec5955ad2569","11","3"
"0ea65cdb-9a5d-41ad-84b5-cac1c099e17b","11","3"
"95d2c20b-9b57-45d6-b0ae-2f556fe02170","11","3"
"b701e102-147d-4672-9b5d-d94808514b26","11","3"
"da907fbc-1a41-41de-8780-7f5c88df4f66","11","3"
"eea84177-d1ed-4028-a663-8467bc922af6","11","3"
"86d6deb8-9afa-443f-bc07-96c54b5b0f6f","11","3"
"fc407b88-edf6-455a-8021-c5e339260fde","11","3"
"9ebc49ef-adf1-42da-8f2a-97f89b239c37","11","3"
"e41bd858-8175-42b6-80e0-ffca17cf1182","11","3"
"430148b9-06e2-4d0c-8270-7d7402ece7dc","11","3"
"e105cd59-e3d9-49e0-9e91-9cf49ee3e43f","11","3"
"5c50a497-fade-4251-a4a0-3e80e9a6780e","11","3"
"26ee5b0d-32b5-49b4-8850-2c03af61bf45","11","3"
"7c0d82ef-66b0-4b55-9205-a3a8a35fb009","11","3"
"57b50479-bc56-47fd-9213-ff1235bd8651","11","3"
"f1fe5d0a-e551-496f-9030-0377b50e5adf","11","3"
"39d9ea30-4c77-40af-ad1e-548076b6e8fc","11","3"
"a65ebfae-eb41-4e6c-8e13-df6d5abb214f","11","3"
"d0ca6bc4-fd81-41f0-ac50-5000a5cf54c9","11","3"
"b6018317-a99f-43e5-9726-078c85094685","11","3"
"75c163d4-45a0-4e8a-b7e2-63e809b00534","11","3"
"753e2e60-bfe8-4854-a08d-c4ae4bc24027","11","3"
"c07dd645-866c-49cb-9a7a-5ccc7b8e8d76","11","3"
"e428d7a7-0733-461b-b2da-b949f7c6dc46","11","3"
"8df029c9-430a-46ad-80be-94ed0c8df071","11","3"
"637797f6-a2b4-45ce-a847-77d9897719b9","11","3"
"16d44200-e182-4fcb-b7ff-fa85066f79d0","11","3"
"5bcbc4cd-a2a8-453d-954c-c9dd287794b7","11","3"
"32085dd0-cf2d-4546-94f7-29e727b337cf","11","3"
"ee2617c7-080c-400a-a42b-f206fb08b04b","11","3"
"b9f26325-ea2f-4d59-8bc2-9d847a075994","11","3"
"4bdcfa3b-8aef-42ab-8aad-18f4147a291e","11","3"
"4baf8674-408d-4838-9100-cd4c3441ba92","11","3"
"f0c55e67-9b09-4473-b09e-233e7560cb94","11","3"
"c3223c6f-cd11-43a3-945e-8918090c841a","11","3"
"e4b24a4c-4a0b-4f44-ac6c-bc016c857b33","11","3"
"7609f7ce-9274-424c-a648-027c0110c706","11","3"
"61cdf2b0-c43c-4eef-b667-eb1399a163f3","11","3"
"3fb17d43-419d-4a18-8854-970ca06fb142","11","3"
"a9e2045a-e2c0-45ba-813e-e61c6749a15c","11","3"
"394e9f4f-e58b-4d15-88b0-ef3c8e6da947","11","3"
"e3cf5cdc-b8ec-41f3-81a4-0fee129000ae","11","3"
"6db67c2c-47cc-48fd-9991-4df1f1e62e95","11","3"
"311b6014-ee1d-4488-9688-d3a1771f25f4","11","3"
"f098b6fe-5b87-4721-ab1c-326dadc605a9","11","3"
"d8fb2c8f-4113-4d09-8d8d-028fc9455bed","11","3"
"60b3bc86-c9f4-4180-b5aa-e800f3c10d3d","11","3"
"1cc5904a-f5e6-459c-8b24-27ba440d9578","11","3"
"f49f7a93-92b1-46cd-b4c6-f5d96c058043","11","3"
"e5ace79d-9575-4510-9557-073abf2591d3","11","3"
"ce07cd43-fad3-47c4-b06b-7dcd7274099f","11","3"
"748f9448-7ccf-48a8-84d8-24b3d247ded1","11","3"
"43d2778d-ac87-4279-abba-b20b2ae2ea1f","11","3"
"4e709202-9902-465e-9844-7b06edd38d94","11","3"
"22a23e45-0ebb-4c78-8d45-f822fc5610e0","11","3"
"62c414aa-e471-4a54-82f0-d9017d2169a2","11","3"
"b485355c-aeef-49d4-ac27-c6176f7dbb86","11","3"
"d7e6ecad-4a5e-4919-a472-d5dfaf0d35a3","11","3"
"d611d1f3-0237-45e7-aa3a-6ea337ab6b08","11","3"
"c6e508dd-ad8c-4c6e-bf5c-73d51a865cae","11","3"
"b0b1b2eb-6150-4073-a5ff-9f7752d0af9c","11","3"
"3f17112c-41d2-4b2e-89cf-34caf8461ef3","11","3"
"cfbab2ab-236d-44d8-90b5-d102e00a9f0d","11","3"
"238c0ffd-97f1-45d9-af4a-5afa39bccf6b","11","3"
"e4284dfe-f23f-44ba-a2d6-d64f2716591f","11","3"
"853f0cd8-5fb4-4957-9463-2b1344d4d83e","11","3"
"c310e781-2e8b-4260-b51b-66acfe743b6e","11","3"
"d7558307-2c42-4f9f-b374-d94f359ec0c2","11","3"
"57eca86a-c865-4a2b-8089-6b57c6f76653","11","3"
"5ac2daa8-7cd6-4c6c-878b-1d1d777fc1b9","11","3"
"48fdb41a-01a5-4ef5-a08b-8ca5ec018c59","11","3"
"4c0cf07f-d6d7-46ad-9055-3c4a80087e16","11","3"
"3f708219-855f-4971-a95b-79522580b885","11","3"
"80945347-ceb6-4495-9b03-0e399be0b73a","11","3"
"bb892534-a220-4165-92ef-f9f7ccb76a1a","11","3"
"9c049093-62da-4c7a-b747-02218363696c","11","3"
"935f62a5-f710-4f00-9302-114991e55892","11","3"
"657abdd3-e556-4416-b2c6-2efbc25dd999","11","3"
"6d92400a-994a-448f-b614-c0956ba1d574","11","3"
"903541f5-e5b1-453c-9410-ab509968cd78","11","3"
"c6735686-f89b-4838-b976-b11bdbc7b2fb","11","3"
"29665f82-be63-45b7-8a3e-ebed83b05512","11","3"
"a9982b99-71a6-4544-b5c9-e316c9657afc","11","3"
"5d9071c2-e065-4409-b02d-078f44a85729","11","3"
"0551b62c-5381-419c-89fe-753847116da9","11","3"
"60954327-34a8-4df4-9f11-2eb645576c66","11","3"
"153b096e-84be-43ec-9eb1-465a9dbfdf7a","11","3"
"d4800221-3e93-4078-9a63-6626065cac44","11","3"
"3c9564ea-ae39-4be4-b241-547a805a0d24","11","3"
"2968bc86-109d-4e2e-a294-f3b2890afc07","11","3"
"700a96e0-13d4-4f5d-8496-1ae07722941a","11","3"
"21a1b0b8-98f9-4153-b16f-4ff9affd0336","11","3"
"752ce68f-e312-4f90-b598-a2763dd08acd","11","3"
"7a55c655-ebf9-45d9-94ad-7497df81aad6","11","3"
"1af77586-6ec0-4cb3-a1c7-63660cc74062","11","3"
"f114c536-1ac1-4a34-8319-d83ad9f2f39a","11","3"
"6db77439-f940-47b6-8200-8ba5758e9792","11","3"
"4099f710-d2fc-4ceb-b14f-1b16e2b923d3","11","3"
"11e4fc41-2940-4242-9034-3b70c558b138","11","3"
"c66992f4-0f7a-4a85-a9f1-200446b694a9","11","3"
"a12e0394-d4d0-463b-bc99-2390e4de67db","11","3"
"993bea6a-ee18-4fcb-bd38-095b1bf14470","11","3"
"66cfd539-5ad2-4127-a79e-0c7c00136796","11","3"
"1400d8c0-54df-43c2-947e-b07eee708097","11","3"
"0ebcfda7-826f-42b3-b6be-47366fb5fe1c","11","3"
"75599fd9-fa2d-48cd-a8d4-a4defde0a64a","11","3"
"f005c450-74db-4c37-9ceb-59bf1164658f","11","3"
"7ff53f53-25b8-4780-8e38-3ebe350c3d61","11","3"
"94f661f2-ef9e-444a-a090-00afcf504a4a","11","3"
"60a7ef22-10ed-4955-8d66-48ec3ce035ac","11","3"
"ca28bbc1-8f40-4f2e-9ea1-c46d7fed3f0e","11","3"
"4b23155b-2309-4b0a-b6e4-4e0d1b589d5f","11","3"
"d0efbd2e-2f65-4f40-9860-95d4194c5969","11","3"
"7345f31d-2f81-4fc0-8b97-91f792402481","11","3"
"e61054c5-7760-4315-8d6a-debad565efbc","11","3"
"c7c847b1-2955-4904-86e7-ea3620a5321f","11","3"
"f646bdea-7273-4784-b8b5-83e049d1def0","11","3"
"45092ae3-7f47-48ae-8d98-773d395c8a9c","11","3"
"ce31a73e-2191-478e-a452-8b9c1b5aea41","11","3"
"f1a26bf9-afd4-4e17-a749-037586b5f1d9","11","3"
"8ae30331-3b54-48af-b933-2cfa35badd58","11","3"
"83bac042-9183-408e-a369-85d10d85a121","11","3"
"fc6e2b9c-94c5-4a7f-9d7c-455ebebca62c","11","3"
"19e27372-db92-4872-9601-9e7f70d9147d","11","3"
"a8f7e5d4-da02-4290-856c-e22b369cc711","11","3"
"49118967-50f2-4e45-b9fe-98ab0f45549c","11","3"
"6056b652-1c92-456a-8b8e-b0de2f20073a","11","3"
"028ab687-8bdc-48f1-8fcc-967b30575056","11","3"
"3be9654e-ee8b-477e-af14-3b52a531857f","11","3"
"739ba5ac-6b01-437d-8abd-8316b8532166","11","3"
"5491194d-e2d6-475f-9d90-4ea716269344","11","3"
"a691ac11-14f8-4cb7-baec-73e77a0536cb","11","3"
"5911697e-55b8-4eb1-a5c9-1cae4ee3e220","11","3"
"e4034545-409b-47f7-ae33-8ff815cafa8f","11","3"
"045121cd-3326-46e9-a73e-42146deb81ff","11","3"
"7e15281b-b918-490a-8f8f-d9279a37c3a6","11","3"
"004ba6ab-fff4-48e9-95e7-ef86ab387227","11","3"
"2e08e56f-d139-4965-b54a-ba0ca6399170","11","3"
"07295a78-3086-4982-a5d8-8537196fd0d1","11","3"
"723d5872-73ba-4c9a-b8df-cac11d66514f","11","3"
"42fd7ed5-039a-425b-95dd-5f5bbd2d49a4","11","3"
"6830ad64-530d-4b30-a4b4-d30caa746c63","11","3"
"1c1650d2-3dbe-4f21-9cd8-0a6bf3163dde","11","3"
"e836618f-5b05-4c59-a844-8c79431c4c7b","11","3"
"d5f6e0c7-baa9-4616-a4ca-a4d2c4fd2d7d","11","3"
"a95a2500-4752-48f2-97fe-8a548cf3e740","11","3"
"302d86df-86d2-4dd5-816b-62ba2f751fc2","11","3"
"d0c371a7-e7f4-496d-9b97-35482a73a921","11","3"
"710eb0a4-1bc7-49c5-9111-f3c6958a0822","11","3"
"d3902081-d374-40d8-a6bd-7f51a7407f8b","11","3"
"0ba5c19b-90e8-47f0-9638-726f8fadbdfd","11","3"
"863d862f-4156-4584-88d4-19efb5c84fb8","11","3"
"12cd32e1-944e-4198-9385-a0fbeb4001f4","11","3"
"f8bb8a79-2a99-4d15-bc05-fc76d6e3386a","11","3"
"3baf09e9-71c9-4805-8d0f-e0a3354ca34b","11","3"
"e8966aad-c813-48f1-b45f-72e6d6af476d","11","3"
"9311ee41-ac99-4aac-be43-c633b3367b17","11","3"
"ceff5aaa-d2e5-4bd4-a9a6-39a966285d09","11","3"
"f514da46-200e-4f73-ac7c-9da63eaa8957","11","3"
"f94c1d73-b5c5-4f3c-9497-dcb702c2292f","11","3"
"b39c01c5-3e8e-4163-bd17-8d03eaded426","11","3"
"ffecaec4-f24d-4bb0-8b1b-58dbe8088a88","11","3"
"cd0fc734-ee54-48e7-a6ce-c79a8e3f4c23","11","3"
"f9f040ab-32e3-4122-99a9-c798df6bd441","11","3"
"358e91a6-6491-4e3d-ac15-4d1dcdc8185a","11","3"
"a42edb21-1cdd-4946-9cd5-7dad44da80ea","11","3"
"b09b3b7f-c104-430b-82c0-7c58fdd217e7","11","3"
"ff7f9456-1627-42d8-b0b2-20ef9d52f65c","11","3"
"8d4ca750-e0a3-4a0a-b9c3-1c31d36bc136","11","3"
"160ca7e4-8fce-4f1d-821b-c365b83c5cf4","11","3"
"56fa3d6a-bcc2-451b-9409-8e6987abbd06","11","3"
"a584c3f0-8e7b-4a1f-b367-6ee1d03e730c","11","3"
"4a03ae1e-3934-4acc-b765-2f8c5e270af7","11","3"
"ea73b888-5412-43a6-86d8-e315a234e73a","11","3"
"d50de326-bfd4-4371-b371-cd7c33518965","11","3"
"c8f857e2-b719-4048-95d4-9c053f96b387","11","3"
"ed35c375-f890-4e7c-9e9f-912a2e92af4f","11","3"
"bf6f5c24-9852-412c-a2c3-70458d2d9d85","11","3"
"ad6ae774-007b-4469-8b57-4a6a1f90594e","11","3"
"1e9e13e2-4ac8-45fe-a64d-d34cbfb0eb4f","11","3"
"300a697d-cf4b-43b6-b5df-420a310cf158","11","3"
"0012d44d-253d-4bcc-921a-31ababb3df91","11","3"
"137c295e-8897-4fa4-bff7-bc397edd3efc","11","3"
"631106b9-61a5-4520-b6b7-80b2ad134f23","11","3"
"e12aa674-975c-4706-bdc9-a99d40595f94","11","3"
"e4223f5d-1074-4e68-95d0-a08450e577dc","11","3"
"7c599301-762a-4819-a77e-46b070dcd8d5","11","3"
"52b78845-c94b-45a0-8e2f-c9164bfaa094","11","3"
"f9065bdf-2333-44cd-8895-e71195cd8ad7","11","3"
"2ca65067-9702-4a5c-9c3a-beb95a80c2cc","11","3"
"84cbe273-3cf3-436d-a34a-67ab00e3a230","11","3"
"3f8a0650-0afa-4d5b-a384-05ab05efdf5d","11","3"
"6f60c866-71d8-4691-86f5-18774df2d2d1","11","3"
"22b7c085-f586-4de6-a7df-a00fa1e64abc","11","3"
"1fd3b98d-05d9-456e-8804-be316ea7ba0f","11","3"
"db959b3c-22d9-43d6-bde7-b39e63fa6a31","11","3"
"352ff82f-472b-485f-bef9-2634448b62c6","11","3"
"86f3c3a7-b3af-456b-b610-42d781159216","11","3"
"75eb2b62-b9ff-47f4-af51-027e76d918b0","11","3"
"227b4a33-35b4-4898-a16d-bb8987a6c79f","11","3"
"3247a54f-ed8a-44b9-9c96-f689211ff57b","11","3"
"205c7c93-77ed-4ca7-8a67-7e109d3cbf1b","11","3"
"2ee14777-a16a-4881-b598-c8439b4db170","11","3"
"65321e2a-e72d-4bc7-b7c5-6f5c792b6ee9","11","3"
"1c51924b-7fab-4bf4-b9bd-2a2c483aa3d4","11","3"
"69a5ddba-14fa-4b47-bff5-4c4e736aa1c2","11","3"
"7680123d-106c-47f0-be3d-24d02d0398c5","11","3"
"1ba7f726-1266-469d-a858-fc6581ebed47","11","3"
"c0a382a6-3c85-4711-a382-0572291e85ba","11","3"
"1d5fe298-744a-4e8d-86fa-e7179dab7d9d","11","3"
"3b415fc5-773a-4225-b005-15af4422e310","11","3"
"872f1a4f-9387-4eab-b451-daccf1667dcc","11","3"
"8eef56ba-ab2e-4085-81f2-2a99683529e5","11","3"
"11878394-2eb9-4e2e-a68d-7180c31c8c3e","11","3"
"671a6bfc-be12-4c23-9e45-79fbcca2569d","11","3"
"a4d663ca-df8e-4e40-b7f0-f4b27571fcc5","11","3"
"2255e130-e96e-4be7-ab4d-4acd266d7f7e","11","3"
"f74f5385-7c1e-4b5a-8900-72e5680735fc","11","3"
"519bdfbf-03d9-4c28-8c30-9385cd3946e3","11","3"
"b232c5f5-66e1-434f-bfea-ffee900db1c1","11","3"
"f8acaba3-3b36-46a6-af86-dd55759ca223","11","3"
"215529f2-94de-4576-a224-60c5a16f6876","11","3"
"37bb6ef0-8b9d-41c7-8b0c-3ba5202b4165","11","3"
"34d0fcb4-1fbe-4fba-96af-79234d8e6307","11","3"
"dea36747-9c3c-47c4-b134-da6307bfdc8c","11","3"
"03113fdc-5623-42bf-9b6f-149fbd154ebc","11","3"
"12db1270-0127-43a5-b4d3-bfb94514c481","11","3"
"8f4f6f71-b52e-4ccb-8977-c9cb7f754e7b","11","3"
"bcbb5eff-4c68-46a9-ac0e-c7a26a2bc76d","11","3"
"56c6daf6-5545-496b-b51f-a1dbea2d889c","11","3"
"23f54d3c-088c-4d2f-b88a-9b2783fa12e6","11","3"
"618fa774-1d29-414d-b4f4-ba5855295686","11","3"
"0aee0b15-eb22-4612-875e-26272128e3ae","11","3"
"16bbe711-5305-4270-ac7f-82b7616636cb","11","3"
"4960e017-291c-41c8-8e4e-4df4b2f8c72f","11","3"
"ae0ec217-deec-4ca8-8285-e7a3e6641075","11","3"
"e26d759e-3ddb-419e-9726-88d8f64d6a41","11","3"
"3926c1f3-888a-40d7-aff4-fc8dd2f587e7","11","3"
"f96bfb7a-29f6-40fe-83b9-d953a578a801","11","3"
"d8a30318-52b1-4efa-8e95-60797bfc526f","11","3"
"9db7f103-a840-4d31-9937-7af316f410d0","11","3"
"fd4bb22c-54b8-4899-99ca-4a8822a26ebc","11","3"
"c8326f68-e5c7-421d-bc82-14117ab0862a","11","3"
"a99ae065-306b-40e5-b57d-f922b7d1a0dd","11","3"
"b686afc1-fbbf-4ac2-8d8e-32fd0493636c","11","3"
"8c687a07-9e34-4f55-b583-83ca006897b0","11","3"
"62de968e-ed05-4c6b-8970-6e2b2551e6ec","11","3"
"e37c917a-58e9-478d-9673-673ae1200bd6","11","3"
"45cd1ecc-564d-4d41-9ee7-efbadf846df6","11","3"
"87da65b2-6aae-494b-878f-30627ee01306","11","3"
"2f768ab7-ac28-4a4e-b60f-811b73ef250f","11","3"
"6c2a08fa-ff08-4060-a7fc-7077c6ab1b4d","11","3"
"3b806a82-ff0e-419d-a6e5-a9993b79005b","11","3"
"4a75b772-a8f3-42d3-aeba-bd171ac135bf","11","3"
"aeae2472-ac32-423f-b9d7-5307d6e14b7c","11","3"
"b1cc2efa-7ba6-4dcb-ac7b-401d79edd84c","11","3"
"6299fd54-b0fb-48b9-9846-022f4f726952","11","3"
"df68599a-02a2-49c6-a6d3-a24852670fe7","11","3"
"5b240acf-5301-4519-9dcc-b792196f3dec","11","3"
"d17a0a53-1e87-40f5-b5a6-e1e9d8599a52","11","3"
"35c12681-8b55-4b40-a815-429363c686c4","11","3"
"25c035c3-45ac-4e41-a058-12b727b8a7ee","11","3"
"a0dabf42-de74-4f7c-9973-fbdf872098f2","11","3"
"4068182b-05f7-48f6-9695-a92cabd879da","11","3"
"f1196dd6-ff71-4601-9d0a-96d3cccbccd9","11","3"
"70738847-16f4-4f59-982e-fdab63c9ccd0","11","3"
"b15c0332-8602-4680-bddb-e0c2cad6f911","11","3"
"ffaaad9c-744e-4efe-8d7b-8e5e744d5841","11","3"
"ecb3c44f-ec43-4a13-bcbd-14d53e19521e","11","3"
"10784d23-63c5-4d5f-a2de-24db9a1ce3fb","11","3"
"2c79b1b1-8c66-44ec-b4fe-5cc18e9f6a96","11","3"
"12a796fc-130b-4fa9-a550-50c0bb4ddc85","11","3"
"7f2df8b4-f937-434c-9ed3-4b1500a15de5","11","3"
"d4dd7630-4f68-45ba-91f9-feea32a58598","11","3"
"5988c2e4-aa2d-4397-b297-baeea468dfa7","11","3"
"f036d07f-28f8-45c8-ade0-a64e5a8ff2e0","11","3"
"2d767f56-f15d-4c9b-8c4c-c39bd22060da","11","3"
"7b9aadae-38cc-4447-b86f-c513ea9e4a6f","11","3"
"dac03435-5486-4a39-91ad-6809ae496581","11","3"
"3f60ca8f-4ea7-4448-9034-d5fe7e36e529","11","3"
"5e454057-3af9-45ca-9489-706b6d4b8c60","11","3"
"9f8d9950-b6f0-476d-a833-320f2ca1547e","11","3"
"dd05d203-66f1-4638-b590-9f5f6f12c903","11","3"
"74927d99-e90b-409b-8b45-80285c038b79","11","3"
"912573ea-629c-4f94-95d4-684f495841d6","11","3"
"939bf908-44ec-43c8-b2d4-bde75697551e","11","3"
"952e1481-00bd-47e6-aa85-8a3f9d5e15dd","11","3"
"beeb39b6-8cdd-425d-8b3c-b43e6160954c","11","3"
"bda73f16-a281-449f-a3cc-5af7f65f0b33","11","3"
"07e774f1-caa9-4720-be10-83a9db082d9e","11","3"
"437a5b87-53f3-4dc0-86ed-45ba4f684737","11","3"
"0ec1fb29-70b2-4eda-bc1d-8c275664e57e","11","3"
"d81fbf44-1622-4829-b6e1-2712be4aa9d1","11","3"
"038689ed-c914-4aad-b0ab-cf3bcc890abb","11","3"
"851525bd-9cf3-4964-a9a3-86684a0bfc79","11","3"
"d9b204b8-8698-4bd6-a9e6-c59071fd54b3","11","3"
"b6880330-a6dc-4577-84f7-6a3adbf9c053","11","3"
"844913d6-a793-4e41-b795-16538947e4cd","11","3"
"004661a5-a223-4424-8a7b-f121b0613118","11","3"
"dfae9e99-99ce-41f3-881d-4f3c423312bb","11","3"
"41f6d381-2122-49fd-a222-a2018439c803","11","3"
"f5a135f4-8be2-4f61-a3c7-07987ee657ed","11","3"
"538f33c5-a848-4ed4-95e9-6f9010243c29","11","3"
"fb26e935-d451-4a90-bbb4-1a6f7d9334b3","11","3"
"eaea6aa7-342c-4434-99ae-a8c6e09c1b6d","11","3"
"c0ed514f-ac07-47b3-b812-a39d3e1ffd9d","11","3"
"4aec27f3-3f7b-467e-9f5a-3238229844a8","11","3"
"50e840bb-052f-4b54-8af5-b2da46776a1b","11","3"
"4f4e8501-20f1-4bfc-9bd7-7f86843bbd4a","11","3"
"7560d00d-0020-429e-97dd-a64b82326150","11","3"
"a4ff4f30-c8eb-4dd5-9c11-6b4d0e602573","11","3"
"544ac922-748d-4bfc-8207-77026ea86e99","11","3"
"d3aed60e-4dd1-4083-ae84-d235d43af0e0","11","3"
"7628fc4f-fd5e-4e8c-91d8-6989066ac728","11","3"
"cc551816-6a61-4921-ba17-0aa09835ee3e","11","3"
"c2349297-a348-4892-887e-2ce81b450d1f","11","3"
"18eaaf13-3780-4d6f-99d7-7ab007e69e92","11","3"
"b8ac5f17-970f-4da1-816c-69ee8a6218f3","11","3"
"15810ca9-fe61-4354-902e-eee1e2bc876a","11","3"
"a19f2811-cbfe-48a2-96b9-9c238220c0bd","11","3"
"fe130870-e2fa-4987-b8fa-7b707a18d890","11","3"
"7bac11e9-b661-4880-b8df-eee8afbbfc52","11","3"
"f66fbc90-e900-4f48-9ffa-23f077b14dbf","11","3"
"6f87b724-e047-4136-a1ba-5c94f6de9a53","11","3"
"14ff24b5-b89c-4553-933b-4a350591cc41","11","3"
"cfdd518f-a38b-4df0-b753-317c8ecde9ce","11","3"
"173d4ea1-acd7-4391-9be5-5ab5a04c15a1","11","3"
"2bc1adbd-9941-4314-8000-58fde45c30e6","11","3"
"bb7be47b-5e60-4c84-b075-5f051a28f8ad","11","3"
"b3500607-7b8a-4a25-9841-0b728447612f","11","3"
"2e1d1144-5c3c-4956-b846-c0e4ff27616a","11","3"
"8e22c5ce-daf1-4a96-a65b-bdc70c524ee0","11","3"
"bf4afa95-f79e-4524-a23d-83ff5cff462b","11","3"
"b3982c3e-cefa-44be-9d9b-0eb00ae34e9a","11","3"
"d5c5e588-b002-4c9b-9624-03212ed59c14","11","3"
"027b1b7c-d3f0-4433-9400-f5b463d25fd1","11","3"
"669b2464-6e5e-43d2-bc35-f74845524ad8","11","3"
"e12645e1-471f-41ae-ad02-b4805c042b47","11","3"
"eac1f9f1-978b-4551-aeb7-52bdfae4a15d","11","3"
"c6376a35-e989-43e2-8efc-9da6eca89a42","11","3"
"55b3f1cf-9c10-4e27-a384-e07c602277ed","11","3"
"f4b614b1-f3c4-40bc-a182-1880d2cf7a28","11","3"
